,username,tweet_text,retweets,location,created_at
0,realDonaldTrump,"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen. Biden’s plan surges refugees 700% into Minnesota, Michigan &amp; Pennsylvania—burdening schools &amp; hospitals while opening the floodgates to Radical Islamic Terror.",10198,"Washington, DC",2020-10-29 23:45:19
1,realDonaldTrump,"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and a very bad Governor overall. He hurt so many people with his gross incompetence. He reminds me of Sleepy Joe!",7042,"Washington, DC",2020-10-29 23:34:47
2,realDonaldTrump,"Forced to move our Rally tonight in Fayetteville, North Carolina, to Monday, due to high speed winds and bad weather. I love you North Carolina. Stay safe, see you on Monday!!!",18110,"Washington, DC",2020-10-29 20:48:29
3,realDonaldTrump,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kCtPkRWdY4",16170,"Washington, DC",2020-10-29 20:39:08
4,realDonaldTrump,"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician—If Biden Wins, China Wins. When We Win, Florida Wins—and America Wins! https://t.co/UdqQqmxvL7",12744,"Washington, DC",2020-10-29 20:05:56
5,realDonaldTrump,"This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America into Communist Cuba or Socialist Venezuela. As long as I am President, America will NEVER be a socialist Country! https://t.co/gsFSgh2KPc",12494,"Washington, DC",2020-10-29 19:58:55
6,realDonaldTrump,https://t.co/OINMUQvdRo,6741,"Washington, DC",2020-10-29 19:57:21
7,realDonaldTrump,https://t.co/njpD3ekBOv,5501,"Washington, DC",2020-10-29 19:57:01
8,realDonaldTrump,"Your VOTE on Tuesday, November 3rd is going to SAVE OUR COUNTRY. We are going to defeat the Marxists, Socialists, Rioters, Flag-Burners, and Left-wing Extremists! Get out and VOTE! #MAGA https://t.co/gsFSgh2KPc",9979,"Washington, DC",2020-10-29 19:54:59
9,realDonaldTrump,https://t.co/FUh5kox16R,8157,"Washington, DC",2020-10-29 19:49:38
10,realDonaldTrump,"I was thrilled to be back in my home state of FLORIDA! 5 days from now, we are going to win FLORIDA, and we are going to WIN 4 more years in the White House. Get out and VOTE! MAKE AMERICA GREAT AGAIN!! 
https://t.co/cbk66G7tlU",10711,"Washington, DC",2020-10-29 19:49:09
11,realDonaldTrump,"THANK YOU TAMPA, FLORIDA!
https://t.co/1gXlNJCdHl",9513,"Washington, DC",2020-10-29 19:39:03
12,realDonaldTrump,Thank you to Joe Scarborough (@JoeNBC) for seeing the light. Our Country is doing great! https://t.co/7vLxNScOjo,14044,"Washington, DC",2020-10-29 17:25:24
13,realDonaldTrump,"A 3 day extension for Pennsylvania is a disaster for our Nation, and for Pennsylvania itself. The Democrats are trying to steal this Election. We have to get out and VOTE in even larger numbers. The Great Red Wave is coming!!!",27350,"Washington, DC",2020-10-29 17:12:49
14,realDonaldTrump,Weekly Jobless Claims just hit a 7 month low!,21118,"Washington, DC",2020-10-29 17:05:10
15,realDonaldTrump,"....He also worked at, of all places, @Google. They all have big liability!!!",7820,"Washington, DC",2020-10-29 16:56:57
16,realDonaldTrump,"So it turns out that the wise guy promoted as “Anonymous” by the @nytimes, named Miles Taylor (who I never even heard of!), was only a little known “staffer” as opposed to a “Senior Administration Official”. He then scammed @CNN, lied to @andersoncooper, &amp; got a job there....",15318,"Washington, DC",2020-10-29 16:56:56
17,realDonaldTrump,"Our hearts are with the people of France. America stands with our oldest Ally in this fight. These Radical Islamic terrorist attacks must stop immediately. No country, France or otherwise can long put up with it!",34418,"Washington, DC",2020-10-29 16:46:55
18,realDonaldTrump,Thank you Mark! #MAGA https://t.co/ptqzlqb8ep,9358,"Washington, DC",2020-10-29 16:24:03
19,realDonaldTrump,THANK YOU! #MAGA https://t.co/24HVNRnBSX,18860,"Washington, DC",2020-10-29 14:07:31
