,username,tweet_text,retweets,location,created_at
0,JoeBiden,Wearing a mask is not a political statement. https://t.co/HStwvMX95O,5966,"Wilmington, DE",2020-10-23 23:59:00
1,JoeBiden,"More than 50 million Americans have already voted. We are making history.

Join us: https://t.co/eoxT07d7QB",8872,"Wilmington, DE",2020-10-23 23:35:55
2,JoeBiden,"There is nothing more powerful than folks coming together and using their voices to inspire change. We're hosting a grassroots concert to get people to the polls across the country, and I hope you’ll join us.

Chip in any amount to reserve your spot: https://t.co/Di1AIiRjHa https://t.co/v5wd2lR1wO",2574,"Wilmington, DE",2020-10-23 21:47:00
3,JoeBiden,"A slight change of tone from the president for one night doesn’t cover up the lies he told. It doesn’t change the fact that over 220,000 Americans have died from COVID-19 on his watch.

We can’t take another four years of Donald Trump’s failed leadership.",17115,"Wilmington, DE",2020-10-23 20:40:00
4,JoeBiden,"64 years ago today, freedom-loving Hungarians revolted against communist rule. Their spirit inspired the Prague Spring, Poland's Solidarity movement, and the fall of the Berlin Wall. As president, I'll always stand in defense of democracy and freedom at home and around the world.",6126,"Wilmington, DE",2020-10-23 20:08:00
5,JoeBiden,"After eight months of this pandemic, we finally found President Trump's plan to beat COVID-19. https://t.co/KO4g328Uvr",37861,"Wilmington, DE",2020-10-23 19:32:00
6,JoeBiden,You deserve a president who tells you the truth. https://t.co/wz20ghT2fu,11609,"Wilmington, DE",2020-10-23 17:55:00
7,JoeBiden,.@BarackObama is right: President Trump wants full credit for the economy he inherited and zero blame for the pandemic he ignored. https://t.co/tCD5UST32J,12882,"Wilmington, DE",2020-10-23 17:07:00
8,JoeBiden,"The character of our country is on the ballot.

Last night’s debate showed once and for all that the choice is as clear as ever, and the stakes are as high as ever.

Vote: https://t.co/eoxT07d7QB https://t.co/8oyMQzR2iM",4880,"Wilmington, DE",2020-10-23 16:20:00
9,JoeBiden,"Return your ballots, folks.

https://t.co/eoxT07d7QB",12370,"Wilmington, DE",2020-10-23 15:45:41
10,JoeBiden,"Utah — today is the last day to register to vote online.

After today, you can register when you vote early in-person or at the polls on Election Day.

Head to https://t.co/Ukm319OHjo to get registered.",2025,"Wilmington, DE",2020-10-23 15:01:00
11,JoeBiden,Nebraska –– It’s your last day to register to vote in-person. Head to https://t.co/K5rrtCjL7O to find all the information you need.,2893,"Wilmington, DE",2020-10-23 14:17:00
12,JoeBiden,"Let’s go win this, folks.

https://t.co/eoxT07d7QB",14554,"Wilmington, DE",2020-10-23 03:25:24
13,JoeBiden,"Folks, I just stepped off the debate stage, and I’ve never been more fired up and ready to win this election.

Now, I need your help — chip in to keep tonight’s momentum going through Election Day: https://t.co/9lrG3uFUIx",4977,"Wilmington, DE",2020-10-23 03:00:00
14,JoeBiden,"I'm running as a proud Democrat, but I will govern as an American president. I will represent you — whether you vote for me or against me.",20023,"Wilmington, DE",2020-10-23 02:56:00
15,JoeBiden,"Decency, honor, respect, treating people with dignity, making sure that everyone has an even chance.

I'm going to make sure you get that. You haven't been getting it the last four years. https://t.co/KhQIGGZHIH",7635,"Wilmington, DE",2020-10-23 02:53:00
16,JoeBiden,Donald Trump is the most racist president in modern history. https://t.co/6GyKSbRoHA,14777,"Wilmington, DE",2020-10-23 02:45:00
17,JoeBiden,"You know who I am. You know who Donald Trump is. 

The character of the country is on the ballot. https://t.co/LdiIAOhHLj",8044,"Wilmington, DE",2020-10-23 02:41:00
18,JoeBiden,"There is institutional racism in America.

We have to give everyone a fair shot. https://t.co/rB8qzFT8rR",3835,"Wilmington, DE",2020-10-23 02:39:00
19,JoeBiden,"Kids were ripped from their parents’ arms, and now they can't find their parents.

Those kids are alone. With nowhere to go.

It’s criminal. https://t.co/HsfQayx3ZV",7792,"Wilmington, DE",2020-10-23 02:29:00
20,JoeBiden,Donald Trump has a dog whistle about as big as a foghorn.,17315,"Wilmington, DE",2020-10-23 02:22:00
21,JoeBiden,"You know who I am. You know who he is.

The character of the country is on the ballot. Look at us closely.",14129,"Wilmington, DE",2020-10-23 02:19:00
22,JoeBiden,"Equality and justice — the American creed. We have never lived up to it, but we’ve never stopped trying — until this President.",5689,"Wilmington, DE",2020-10-23 02:12:20
23,JoeBiden,Call it Bidencare. https://t.co/Ng3Fvk4fpY,9422,"Wilmington, DE",2020-10-23 02:07:00
24,JoeBiden,"This isn’t about Donald Trump’s family or my family. This is about your family.

Families across America are hurting — but that’s the last thing Donald Trump wants to talk about. https://t.co/qWMgnLHxKY",3304,"Wilmington, DE",2020-10-23 02:05:00
25,JoeBiden,"All Donald Trump can see from Park Avenue is Wall Street.

He thinks the economy is doing well if the Dow Jones is doing well.

Believe it or not, Mr. President, most Americans don't live off the stock market.",8784,"Wilmington, DE",2020-10-23 02:00:00
26,JoeBiden,He’s a confused guy. He doesn’t know who he’s running against. He’s running against Joe Biden.,20285,"Wilmington, DE",2020-10-23 01:58:50
27,JoeBiden,"We’ve been waiting years for President Trump to reveal his grand plan for health care, and he still has nothing to show.

I’ve laid out exactly what I’ll do. Take a look: https://t.co/34NCSYhO2C",3550,"Wilmington, DE",2020-10-23 01:54:00
28,JoeBiden,"I have released all of my tax returns. 22 years. Go look at them.

What is Donald Trump hiding? https://t.co/2TNt0z1QMw",5920,"Wilmington, DE",2020-10-23 01:53:00
29,JoeBiden,"It’s not about his family or my family. It’s about your family.

If you’re a middle-class family right now, you’re hurting badly.",8630,"Wilmington, DE",2020-10-23 01:47:00
30,JoeBiden,Malarkey!,21245,"Wilmington, DE",2020-10-23 01:45:28
31,JoeBiden,I don’t see our country in terms of blue states and red states. We are the United States. https://t.co/7G5IXGA9fu,4258,"Wilmington, DE",2020-10-23 01:42:00
32,JoeBiden,Donald Trump should release his tax returns or shut up about corruption.,39594,"Wilmington, DE",2020-10-23 01:37:00
33,JoeBiden,"I am proud that the average contribution to my campaign is $43.

Chip in to power our grassroots movement through this final stretch: https://t.co/foyJuIKiYo",1482,"Wilmington, DE",2020-10-23 01:36:00
34,JoeBiden,I don’t look at this the way Donald Trump does — blue states or red states. They’re all the United States.,15639,"Wilmington, DE",2020-10-23 01:28:00
35,JoeBiden,"I’m going to shut down the virus, not the country.",28637,"Wilmington, DE",2020-10-23 01:22:01
36,JoeBiden,"Learning to live with it? Come on. People are dying with it, Mr. President.",20309,"Wilmington, DE",2020-10-23 01:20:00
37,JoeBiden,"220,000 deaths.

If you hear nothing else I say tonight, hear this: Anyone who is responsible for that many deaths should not remain President of the United States.",18219,"Wilmington, DE",2020-10-23 01:13:00
38,JoeBiden,Ready. https://t.co/RYbnSpEsKB,6111,"Wilmington, DE",2020-10-23 00:28:00
39,JoeBiden,I need you in my corner tonight. Can you chip in before I take the debate stage and help power this campaign through the final 12 days? https://t.co/RAUkSHc6ce,2247,"Wilmington, DE",2020-10-23 00:15:00
