,username,tweet_text,retweets,location,created_at
0,JoeBiden,"If I’m elected president, I won’t waste a minute getting this virus under control. Here’s how I’ll do it: https://t.co/NoPsQ0FDV8",11851,"Wilmington, DE",2020-10-20 23:50:00
1,JoeBiden,"Whether it’s your first time voting or you’re an old pro, voting is better with friends and family. So message a few folks and make your plan to vote together today.

https://t.co/uoiVh9ZqzI https://t.co/clVe9wpOMi",3289,"Wilmington, DE",2020-10-20 23:12:00
2,JoeBiden,"Listening to scientists is not a bad thing.

I can’t believe that has to be said.",58317,"Wilmington, DE",2020-10-20 22:05:00
3,JoeBiden,"America is a nation that values immigrants. It is and has always been one of our greatest strengths.

We need a president who understands that. https://t.co/fIuNJUrfY3",5006,"Wilmington, DE",2020-10-20 20:46:00
4,JoeBiden,"A few weeks ago, I spoke to Mr. Rogers’ wife Joanne when I was in her neighborhood in Pittsburgh. It was a great conversation.

Friendship, empathy, kindness, and compassion — I think we could all learn a thing or two from her and her husband’s example. https://t.co/lRX9jt7FXS",9617,"Wilmington, DE",2020-10-20 19:40:00
5,JoeBiden,"Tonight, the Avengers are assembling with real-life superhero @KamalaHarris for a grassroots fundraiser.

Time is running out to join them. Chip in to reserve your spot: https://t.co/kLqUKmDCjK https://t.co/3wL1zcFFd6",3480,"Wilmington, DE",2020-10-20 18:59:00
6,JoeBiden,"Two weeks from today, we’re going to beat President Trump.",57781,"Wilmington, DE",2020-10-20 17:45:00
7,JoeBiden,"Mr. President, the people are tired. They’re tired of your lies about this virus. They’re tired of watching more Americans die, and more people lose their jobs because you refuse to take this pandemic seriously. https://t.co/pdxdo3FadB",5269,"Wilmington, DE",2020-10-20 17:04:17
8,JoeBiden,"Waving a white flag and saying, “it is what it is” is unacceptable when thousands are dying each week, when businesses are closing, and when schools remain shuttered. The American people have never backed down from a challenge, but they need a leader to show the way.",5755,"Wilmington, DE",2020-10-20 17:04:16
9,JoeBiden,"Yesterday, @realDonaldTrump decided to attack Dr. Fauci once again, calling him a ‘disaster’ and public health experts ‘idiots.’ Meanwhile, he still has no plan to beat this virus.",18549,"Wilmington, DE",2020-10-20 17:04:16
10,JoeBiden,"Happy Birthday, @KamalaHarris. Next year, let’s celebrate with some ice cream at the White House. https://t.co/SWhS32AaIE",24482,"Wilmington, DE",2020-10-20 16:10:00
11,JoeBiden,"If you live in Hawaii, Utah, or Wisconsin, in-person early voting is now underway.

Millions of Americans across the country have already voted. Join them and cast your ballot today. https://t.co/eoxT07uII9",3000,"Wilmington, DE",2020-10-20 15:58:00
12,JoeBiden,"Maryland and New Mexico — if you plan to vote by mail, today is the last day to request your absentee ballot.

Head to https://t.co/eoxT07d7QB before it's too late.",3296,"Wilmington, DE",2020-10-20 15:45:00
13,JoeBiden,"The simple, sad truth is that this president is not in office to serve the American people. He’s in it to serve himself.

@KamalaHarris and I are in this for you and your families. https://t.co/mV9ONHhn1b",11960,"Wilmington, DE",2020-10-20 14:36:00
14,JoeBiden,Pennsylvania — there are just a few hours left to register to vote online. Don’t miss your chance to make your voice heard in this election. Head to https://t.co/U1KkwCfDCV and register before 11:59 PM.,4489,"Wilmington, DE",2020-10-20 01:20:00
15,JoeBiden,"For once, Donald Trump is correct: I will listen to scientists. https://t.co/jmxoDn1Ezp",33106,"Wilmington, DE",2020-10-20 01:05:00
16,JoeBiden,I will be a president who pushes towards the future. Not one who clings to the past.,33055,"Wilmington, DE",2020-10-20 00:44:00
17,JoeBiden,".@realDonaldTrump — if you had listened to the scientists, it wouldn't be this bad. https://t.co/0eNuV4pAMK",18074,"Wilmington, DE",2020-10-20 00:07:00
